id,user_id,params,accuracy,time_taken
35,7D4253A,"{""epochs"": {""value"": 20.0, ""comment"": 1, ""comment_other"": """"}, ""batchSize"": {""value"": 10.0, ""comment"": 1, ""comment_other"": """"}, ""lossFunction"": {""value"": ""cross_entropy"", ""comment"": 4, ""comment_other"": """"}, ""optimizer"": {""value"": ""adam_optimizer"", ""comment"": 4, ""comment_other"": """"}, ""finalSubmission"": {""value"": false}, ""learningRate"": {""value"": 0.001, ""comment"": 4, ""comment_other"": """"}, ""epsilon"": {""value"": 0.1, ""comment"": 4, ""comment_other"": """"}, ""beta1"": {""value"": 0.9, ""comment_other"": """", ""comment"": """"}, ""beta2"": {""value"": 0.999, ""comment_other"": """", ""comment"": """"}, ""weightDecay"": {""value"": 0.0, ""comment"": """", ""comment_other"": """"}, ""rho"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""learningRateDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""initialAccumulator"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""alpha"": {""value"": 0.75, ""comment"": """", ""comment_other"": """"}, ""lambda"": {""value"": 0.0001, ""comment"": """", ""comment_other"": """"}, ""momentum"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""user_id"": ""7D4253A""}",0.742,597.775
36,303272A,"{""epochs"": {""value"": 100.0, ""comment"": """", ""comment_other"": """"}, ""batchSize"": {""value"": 10.0, ""comment"": """", ""comment_other"": """"}, ""lossFunction"": {""value"": ""negative_log_likelihood"", ""comment"": """", ""comment_other"": """"}, ""optimizer"": {""value"": ""adam_optimizer"", ""comment"": """", ""comment_other"": """"}, ""finalSubmission"": {""value"": false}, ""learningRate"": {""value"": 0.001, ""comment"": """", ""comment_other"": """"}, ""epsilon"": {""value"": 1e-06, ""comment"": """", ""comment_other"": """"}, ""beta1"": {""value"": 0.9, ""comment_other"": """", ""comment"": """"}, ""beta2"": {""value"": 0.999, ""comment_other"": """", ""comment"": """"}, ""weightDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""rho"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""learningRateDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""initialAccumulator"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""alpha"": {""value"": 0.75, ""comment"": """", ""comment_other"": """"}, ""lambda"": {""value"": 0.0001, ""comment"": """", ""comment_other"": """"}, ""momentum"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""user_id"": ""303272A""}",0.1,2883.83
37,303272A,"{""epochs"": {""value"": 10.0, ""comment"": """", ""comment_other"": """"}, ""batchSize"": {""value"": 100.0, ""comment"": """", ""comment_other"": """"}, ""lossFunction"": {""value"": ""negative_log_likelihood"", ""comment"": """", ""comment_other"": """"}, ""optimizer"": {""value"": ""adam_optimizer"", ""comment"": """", ""comment_other"": """"}, ""finalSubmission"": {""value"": false}, ""learningRate"": {""value"": 0.001, ""comment"": """", ""comment_other"": """"}, ""epsilon"": {""value"": 1e-06, ""comment"": """", ""comment_other"": """"}, ""beta1"": {""value"": 0.9, ""comment_other"": """", ""comment"": """"}, ""beta2"": {""value"": 0.999, ""comment_other"": """", ""comment"": """"}, ""weightDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""rho"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""learningRateDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""initialAccumulator"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""alpha"": {""value"": 0.75, ""comment"": """", ""comment_other"": """"}, ""lambda"": {""value"": 0.0001, ""comment"": """", ""comment_other"": """"}, ""momentum"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""user_id"": ""303272A""}",0.1,57.0512
38,303272A,"{""epochs"": {""value"": 10.0, ""comment"": """", ""comment_other"": """"}, ""batchSize"": {""value"": 10.0, ""comment"": """", ""comment_other"": """"}, ""lossFunction"": {""value"": ""cross_entropy"", ""comment"": """", ""comment_other"": """"}, ""optimizer"": {""value"": ""adam_optimizer"", ""comment"": """", ""comment_other"": """"}, ""finalSubmission"": {""value"": false}, ""learningRate"": {""value"": 0.01, ""comment"": """", ""comment_other"": """"}, ""epsilon"": {""value"": 1e-06, ""comment"": """", ""comment_other"": """"}, ""beta1"": {""value"": 0.9, ""comment_other"": """", ""comment"": """"}, ""beta2"": {""value"": 0.999, ""comment_other"": """", ""comment"": """"}, ""weightDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""rho"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""learningRateDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""initialAccumulator"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""alpha"": {""value"": 0.75, ""comment"": """", ""comment_other"": """"}, ""lambda"": {""value"": 0.0001, ""comment"": """", ""comment_other"": """"}, ""momentum"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""user_id"": ""303272A""}",-3,-1
39,303272A,"{""epochs"": {""value"": 10.0, ""comment"": """", ""comment_other"": """"}, ""batchSize"": {""value"": 10.0, ""comment"": """", ""comment_other"": """"}, ""lossFunction"": {""value"": ""l1_loss"", ""comment"": """", ""comment_other"": """"}, ""optimizer"": {""value"": ""adam_optimizer"", ""comment"": """", ""comment_other"": """"}, ""finalSubmission"": {""value"": false}, ""learningRate"": {""value"": 0.001, ""comment"": """", ""comment_other"": """"}, ""epsilon"": {""value"": 1e-06, ""comment"": """", ""comment_other"": """"}, ""beta1"": {""value"": 0.9, ""comment_other"": """", ""comment"": """"}, ""beta2"": {""value"": 0.999, ""comment_other"": """", ""comment"": """"}, ""weightDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""rho"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""learningRateDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""initialAccumulator"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""alpha"": {""value"": 0.75, ""comment"": """", ""comment_other"": """"}, ""lambda"": {""value"": 0.0001, ""comment"": """", ""comment_other"": """"}, ""momentum"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""user_id"": ""303272A""}",-3,-1
40,303272A,"{""epochs"": {""value"": 10.0, ""comment"": """", ""comment_other"": """"}, ""batchSize"": {""value"": 100.0, ""comment"": """", ""comment_other"": """"}, ""lossFunction"": {""value"": ""l1_loss"", ""comment"": """", ""comment_other"": """"}, ""optimizer"": {""value"": ""adam_optimizer"", ""comment"": """", ""comment_other"": """"}, ""finalSubmission"": {""value"": false}, ""learningRate"": {""value"": 0.001, ""comment"": """", ""comment_other"": """"}, ""epsilon"": {""value"": 1e-06, ""comment"": """", ""comment_other"": """"}, ""beta1"": {""value"": 0.9, ""comment_other"": """", ""comment"": """"}, ""beta2"": {""value"": 0.999, ""comment_other"": """", ""comment"": """"}, ""weightDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""rho"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""learningRateDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""initialAccumulator"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""alpha"": {""value"": 0.75, ""comment"": """", ""comment_other"": """"}, ""lambda"": {""value"": 0.0001, ""comment"": """", ""comment_other"": """"}, ""momentum"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""user_id"": ""303272A""}",0.1,57.9522
41,303272A,"{""epochs"": {""value"": 10.0, ""comment"": """", ""comment_other"": """"}, ""batchSize"": {""value"": 10.0, ""comment"": """", ""comment_other"": """"}, ""lossFunction"": {""value"": ""negative_log_likelihood"", ""comment"": """", ""comment_other"": """"}, ""optimizer"": {""value"": ""adam_optimizer"", ""comment"": """", ""comment_other"": """"}, ""finalSubmission"": {""value"": false}, ""learningRate"": {""value"": 0.001, ""comment"": """", ""comment_other"": """"}, ""epsilon"": {""value"": 1e-06, ""comment"": """", ""comment_other"": """"}, ""beta1"": {""value"": 0.9, ""comment_other"": """", ""comment"": """"}, ""beta2"": {""value"": 0.999, ""comment_other"": """", ""comment"": """"}, ""weightDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""rho"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""learningRateDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""initialAccumulator"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""alpha"": {""value"": 0.75, ""comment"": """", ""comment_other"": """"}, ""lambda"": {""value"": 0.0001, ""comment"": """", ""comment_other"": """"}, ""momentum"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""user_id"": ""303272A""}",-3,-1
42,303272A,"{""epochs"": {""value"": 10.0, ""comment"": """", ""comment_other"": """"}, ""batchSize"": {""value"": 100.0, ""comment"": """", ""comment_other"": """"}, ""lossFunction"": {""value"": ""negative_log_likelihood"", ""comment"": """", ""comment_other"": """"}, ""optimizer"": {""value"": ""adam_optimizer"", ""comment"": """", ""comment_other"": """"}, ""finalSubmission"": {""value"": false}, ""learningRate"": {""value"": 0.001, ""comment"": """", ""comment_other"": """"}, ""epsilon"": {""value"": 1e-06, ""comment"": """", ""comment_other"": """"}, ""beta1"": {""value"": 0.9, ""comment_other"": """", ""comment"": """"}, ""beta2"": {""value"": 0.999, ""comment_other"": """", ""comment"": """"}, ""weightDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""rho"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""learningRateDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""initialAccumulator"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""alpha"": {""value"": 0.75, ""comment"": """", ""comment_other"": """"}, ""lambda"": {""value"": 0.0001, ""comment"": """", ""comment_other"": """"}, ""momentum"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""user_id"": ""303272A""}",0.1,56.9963
43,303272A,"{""epochs"": {""value"": 10.0, ""comment"": """", ""comment_other"": """"}, ""batchSize"": {""value"": 100.0, ""comment"": """", ""comment_other"": """"}, ""lossFunction"": {""value"": ""cross_entropy"", ""comment"": """", ""comment_other"": """"}, ""optimizer"": {""value"": ""sgd"", ""comment"": """", ""comment_other"": """"}, ""finalSubmission"": {""value"": false}, ""learningRate"": {""value"": 0.001, ""comment"": """", ""comment_other"": """"}, ""epsilon"": {""value"": 1e-06, ""comment"": """", ""comment_other"": """"}, ""beta1"": {""value"": 0.9, ""comment_other"": """", ""comment"": """"}, ""beta2"": {""value"": 0.999, ""comment_other"": """", ""comment"": """"}, ""weightDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""rho"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""learningRateDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""initialAccumulator"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""alpha"": {""value"": 0.75, ""comment"": """", ""comment_other"": """"}, ""lambda"": {""value"": 0.0001, ""comment"": """", ""comment_other"": """"}, ""momentum"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""user_id"": ""303272A""}",0.33,55.659
44,303272A,"{""epochs"": {""value"": 10.0, ""comment"": """", ""comment_other"": """"}, ""batchSize"": {""value"": 100.0, ""comment"": """", ""comment_other"": """"}, ""lossFunction"": {""value"": ""cross_entropy"", ""comment"": """", ""comment_other"": """"}, ""optimizer"": {""value"": ""averaged_sgd"", ""comment"": """", ""comment_other"": """"}, ""finalSubmission"": {""value"": false}, ""learningRate"": {""value"": 0.001, ""comment"": """", ""comment_other"": """"}, ""epsilon"": {""value"": 1e-06, ""comment"": """", ""comment_other"": """"}, ""beta1"": {""value"": 0.9, ""comment_other"": """", ""comment"": """"}, ""beta2"": {""value"": 0.999, ""comment_other"": """", ""comment"": """"}, ""weightDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""rho"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""learningRateDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""initialAccumulator"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""alpha"": {""value"": 0.75, ""comment"": """", ""comment_other"": """"}, ""lambda"": {""value"": 0.0001, ""comment"": """", ""comment_other"": """"}, ""momentum"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""user_id"": ""303272A""}",0.33,56.1143
45,303272A,"{""epochs"": {""value"": 100.0, ""comment"": """", ""comment_other"": """"}, ""batchSize"": {""value"": 100.0, ""comment"": """", ""comment_other"": """"}, ""lossFunction"": {""value"": ""cross_entropy"", ""comment"": """", ""comment_other"": """"}, ""optimizer"": {""value"": ""averaged_sgd"", ""comment"": """", ""comment_other"": """"}, ""finalSubmission"": {""value"": false}, ""learningRate"": {""value"": 0.001, ""comment"": """", ""comment_other"": """"}, ""epsilon"": {""value"": 1e-06, ""comment"": """", ""comment_other"": """"}, ""beta1"": {""value"": 0.9, ""comment_other"": """", ""comment"": """"}, ""beta2"": {""value"": 0.999, ""comment_other"": """", ""comment"": """"}, ""weightDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""rho"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""learningRateDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""initialAccumulator"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""alpha"": {""value"": 0.75, ""comment"": """", ""comment_other"": """"}, ""lambda"": {""value"": 0.0001, ""comment"": """", ""comment_other"": """"}, ""momentum"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""user_id"": ""303272A""}",0.672,527.418
46,303272A,"{""epochs"": {""value"": 10.0, ""comment"": """", ""comment_other"": """"}, ""batchSize"": {""value"": 100.0, ""comment"": """", ""comment_other"": """"}, ""lossFunction"": {""value"": ""negative_log_likelihood"", ""comment"": """", ""comment_other"": """"}, ""optimizer"": {""value"": ""averaged_sgd"", ""comment"": """", ""comment_other"": """"}, ""finalSubmission"": {""value"": false}, ""learningRate"": {""value"": 0.001, ""comment"": """", ""comment_other"": """"}, ""epsilon"": {""value"": 1e-06, ""comment"": """", ""comment_other"": """"}, ""beta1"": {""value"": 0.9, ""comment_other"": """", ""comment"": """"}, ""beta2"": {""value"": 0.999, ""comment_other"": """", ""comment"": """"}, ""weightDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""rho"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""learningRateDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""initialAccumulator"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""alpha"": {""value"": 0.75, ""comment"": """", ""comment_other"": """"}, ""lambda"": {""value"": 0.0001, ""comment"": """", ""comment_other"": """"}, ""momentum"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""user_id"": ""303272A""}",0.1,55.561
47,303272A,"{""epochs"": {""value"": 10.0, ""comment"": """", ""comment_other"": """"}, ""batchSize"": {""value"": 100.0, ""comment"": """", ""comment_other"": """"}, ""lossFunction"": {""value"": ""cross_entropy"", ""comment"": """", ""comment_other"": """"}, ""optimizer"": {""value"": ""adam_optimizer"", ""comment"": """", ""comment_other"": """"}, ""finalSubmission"": {""value"": false}, ""learningRate"": {""value"": 0.001, ""comment"": """", ""comment_other"": """"}, ""epsilon"": {""value"": 1e-06, ""comment"": """", ""comment_other"": """"}, ""beta1"": {""value"": 0.9, ""comment_other"": """", ""comment"": """"}, ""beta2"": {""value"": 0.999, ""comment_other"": """", ""comment"": """"}, ""weightDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""rho"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""learningRateDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""initialAccumulator"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""alpha"": {""value"": 0.75, ""comment"": """", ""comment_other"": """"}, ""lambda"": {""value"": 0.0001, ""comment"": """", ""comment_other"": """"}, ""momentum"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""user_id"": ""303272A""}",0.1,56.9403
48,303272A,"{""epochs"": {""value"": 10.0, ""comment"": """", ""comment_other"": """"}, ""batchSize"": {""value"": 100.0, ""comment"": """", ""comment_other"": """"}, ""lossFunction"": {""value"": ""cross_entropy"", ""comment"": """", ""comment_other"": """"}, ""optimizer"": {""value"": ""sgd"", ""comment"": """", ""comment_other"": """"}, ""finalSubmission"": {""value"": false}, ""learningRate"": {""value"": 0.001, ""comment"": """", ""comment_other"": """"}, ""epsilon"": {""value"": 1e-06, ""comment"": """", ""comment_other"": """"}, ""beta1"": {""value"": 0.9, ""comment_other"": """", ""comment"": """"}, ""beta2"": {""value"": 0.999, ""comment_other"": """", ""comment"": """"}, ""weightDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""rho"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""learningRateDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""initialAccumulator"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""alpha"": {""value"": 0.75, ""comment"": """", ""comment_other"": """"}, ""lambda"": {""value"": 0.0001, ""comment"": """", ""comment_other"": """"}, ""momentum"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""user_id"": ""303272A""}",0.332,55.5969
49,303272A,"{""epochs"": {""value"": 100.0, ""comment"": """", ""comment_other"": """"}, ""batchSize"": {""value"": 100.0, ""comment"": """", ""comment_other"": """"}, ""lossFunction"": {""value"": ""cross_entropy"", ""comment"": """", ""comment_other"": """"}, ""optimizer"": {""value"": ""sgd"", ""comment"": """", ""comment_other"": """"}, ""finalSubmission"": {""value"": false}, ""learningRate"": {""value"": 0.001, ""comment"": """", ""comment_other"": """"}, ""epsilon"": {""value"": 1e-06, ""comment"": """", ""comment_other"": """"}, ""beta1"": {""value"": 0.9, ""comment_other"": """", ""comment"": """"}, ""beta2"": {""value"": 0.999, ""comment_other"": """", ""comment"": """"}, ""weightDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""rho"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""learningRateDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""initialAccumulator"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""alpha"": {""value"": 0.75, ""comment"": """", ""comment_other"": """"}, ""lambda"": {""value"": 0.0001, ""comment"": """", ""comment_other"": """"}, ""momentum"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""user_id"": ""303272A""}",0.672,523.089
50,303272A,"{""epochs"": {""value"": 50.0, ""comment"": """", ""comment_other"": """"}, ""batchSize"": {""value"": 1000.0, ""comment"": """", ""comment_other"": """"}, ""lossFunction"": {""value"": ""cross_entropy"", ""comment"": """", ""comment_other"": """"}, ""optimizer"": {""value"": ""sgd"", ""comment"": """", ""comment_other"": """"}, ""finalSubmission"": {""value"": false}, ""learningRate"": {""value"": 0.001, ""comment"": """", ""comment_other"": """"}, ""epsilon"": {""value"": 1e-06, ""comment"": """", ""comment_other"": """"}, ""beta1"": {""value"": 0.9, ""comment_other"": """", ""comment"": """"}, ""beta2"": {""value"": 0.999, ""comment_other"": """", ""comment"": """"}, ""weightDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""rho"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""learningRateDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""initialAccumulator"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""alpha"": {""value"": 0.75, ""comment"": """", ""comment_other"": """"}, ""lambda"": {""value"": 0.0001, ""comment"": """", ""comment_other"": """"}, ""momentum"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""user_id"": ""303272A""}",0.292,252.524
51,303272A,"{""epochs"": {""value"": 50.0, ""comment"": """", ""comment_other"": """"}, ""batchSize"": {""value"": 100.0, ""comment"": """", ""comment_other"": """"}, ""lossFunction"": {""value"": ""cross_entropy"", ""comment"": """", ""comment_other"": """"}, ""optimizer"": {""value"": ""rms_prop"", ""comment"": """", ""comment_other"": """"}, ""finalSubmission"": {""value"": false}, ""learningRate"": {""value"": 0.001, ""comment"": """", ""comment_other"": """"}, ""epsilon"": {""value"": 1e-06, ""comment"": """", ""comment_other"": """"}, ""beta1"": {""value"": 0.9, ""comment_other"": """", ""comment"": """"}, ""beta2"": {""value"": 0.999, ""comment_other"": """", ""comment"": """"}, ""weightDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""rho"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""learningRateDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""initialAccumulator"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""alpha"": {""value"": 0.75, ""comment"": """", ""comment_other"": """"}, ""lambda"": {""value"": 0.0001, ""comment"": """", ""comment_other"": """"}, ""momentum"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""user_id"": ""303272A""}",0.526,268.354
52,303272A,"{""epochs"": {""value"": 50.0, ""comment"": """", ""comment_other"": """"}, ""batchSize"": {""value"": 10.0, ""comment"": """", ""comment_other"": """"}, ""lossFunction"": {""value"": ""cross_entropy"", ""comment"": """", ""comment_other"": """"}, ""optimizer"": {""value"": ""rms_prop"", ""comment"": """", ""comment_other"": """"}, ""finalSubmission"": {""value"": false}, ""learningRate"": {""value"": 0.001, ""comment"": """", ""comment_other"": """"}, ""epsilon"": {""value"": 1e-06, ""comment"": """", ""comment_other"": """"}, ""beta1"": {""value"": 0.9, ""comment_other"": """", ""comment"": """"}, ""beta2"": {""value"": 0.999, ""comment_other"": """", ""comment"": """"}, ""weightDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""rho"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""learningRateDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""initialAccumulator"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""alpha"": {""value"": 0.75, ""comment"": """", ""comment_other"": """"}, ""lambda"": {""value"": 0.0001, ""comment"": """", ""comment_other"": """"}, ""momentum"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""user_id"": ""303272A""}",-3,-1
54,303272A,"{""epochs"": {""value"": 50.0, ""comment"": """", ""comment_other"": """"}, ""batchSize"": {""value"": 100.0, ""comment"": """", ""comment_other"": """"}, ""lossFunction"": {""value"": ""cross_entropy"", ""comment"": """", ""comment_other"": """"}, ""optimizer"": {""value"": ""sgd"", ""comment"": """", ""comment_other"": """"}, ""finalSubmission"": {""value"": false}, ""learningRate"": {""value"": 0.001, ""comment"": """", ""comment_other"": """"}, ""epsilon"": {""value"": 1e-06, ""comment"": """", ""comment_other"": """"}, ""beta1"": {""value"": 0.9, ""comment_other"": """", ""comment"": """"}, ""beta2"": {""value"": 0.999, ""comment_other"": """", ""comment"": """"}, ""weightDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""rho"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""learningRateDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""initialAccumulator"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""alpha"": {""value"": 0.75, ""comment"": """", ""comment_other"": """"}, ""lambda"": {""value"": 0.0001, ""comment"": """", ""comment_other"": """"}, ""momentum"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""user_id"": ""303272A""}",0.744,266.305
53,303272A,"{""epochs"": {""value"": 10.0, ""comment"": """", ""comment_other"": """"}, ""batchSize"": {""value"": 100.0, ""comment"": """", ""comment_other"": """"}, ""lossFunction"": {""value"": ""cross_entropy"", ""comment"": """", ""comment_other"": """"}, ""optimizer"": {""value"": ""sgd"", ""comment"": """", ""comment_other"": """"}, ""finalSubmission"": {""value"": false}, ""learningRate"": {""value"": 0.01, ""comment"": """", ""comment_other"": """"}, ""epsilon"": {""value"": 1e-06, ""comment"": """", ""comment_other"": """"}, ""beta1"": {""value"": 0.9, ""comment_other"": """", ""comment"": """"}, ""beta2"": {""value"": 0.999, ""comment_other"": """", ""comment"": """"}, ""weightDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""rho"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""learningRateDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""initialAccumulator"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""alpha"": {""value"": 0.75, ""comment"": """", ""comment_other"": """"}, ""lambda"": {""value"": 0.0001, ""comment"": """", ""comment_other"": """"}, ""momentum"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""user_id"": ""303272A""}",-3,-1
55,303272A,"{""epochs"": {""value"": 20.0, ""comment"": """", ""comment_other"": """"}, ""batchSize"": {""value"": 100.0, ""comment"": """", ""comment_other"": """"}, ""lossFunction"": {""value"": ""cross_entropy"", ""comment"": """", ""comment_other"": """"}, ""optimizer"": {""value"": ""sgd"", ""comment"": """", ""comment_other"": """"}, ""finalSubmission"": {""value"": false}, ""learningRate"": {""value"": 0.001, ""comment"": """", ""comment_other"": """"}, ""epsilon"": {""value"": 1e-06, ""comment"": """", ""comment_other"": """"}, ""beta1"": {""value"": 0.9, ""comment_other"": """", ""comment"": """"}, ""beta2"": {""value"": 0.999, ""comment_other"": """", ""comment"": """"}, ""weightDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""rho"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""learningRateDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""initialAccumulator"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""alpha"": {""value"": 0.75, ""comment"": """", ""comment_other"": """"}, ""lambda"": {""value"": 0.0001, ""comment"": """", ""comment_other"": """"}, ""momentum"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""user_id"": ""303272A""}",0.672,108.457
56,303272A,"{""epochs"": {""value"": 50.0, ""comment"": """", ""comment_other"": """"}, ""batchSize"": {""value"": 100.0, ""comment"": """", ""comment_other"": """"}, ""lossFunction"": {""value"": ""cross_entropy"", ""comment"": """", ""comment_other"": """"}, ""optimizer"": {""value"": ""sgd"", ""comment"": """", ""comment_other"": """"}, ""finalSubmission"": {""value"": false}, ""learningRate"": {""value"": 0.001, ""comment"": """", ""comment_other"": """"}, ""epsilon"": {""value"": 1e-06, ""comment"": """", ""comment_other"": """"}, ""beta1"": {""value"": 0.9, ""comment_other"": """", ""comment"": """"}, ""beta2"": {""value"": 0.999, ""comment_other"": """", ""comment"": """"}, ""weightDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""rho"": {""value"": 0.9, ""comment"": """", ""comment_other"": """"}, ""learningRateDecay"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""initialAccumulator"": {""value"": 0, ""comment"": """", ""comment_other"": """"}, ""alpha"": {""value"": 0.75, ""comment"": """", ""comment_other"": """"}, ""lambda"": {""value"": 0.0001, ""comment"": """", ""comment_other"": """"}, ""momentum"": {""value"": 0.7, ""comment"": """", ""comment_other"": """"}, ""user_id"": ""303272A""}",0.702,265.783
